od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio
od_61,연신내,6호선,126.920625,37.618636,mobility_facility,05.  대호아파트,서울특별시 은평구 불광로 82,126.9324,37.6145,1136.431,11230505686,3819769307,20.028299588559467,21.96220793077043,PASS,od_61_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769438, 3819769436, 3819769416, 3819769405, 3819769396, 5281044436, 5281044435, 3819769307]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769438], [3819769438, 3819769436], [3819769436, 3819769416], [3819769416, 3819769405], [3819769405, 3819769396], [3819769396, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307]]",33,32,1525.437,0,0,0.0,0,0.0,0,0.0,2,21.486,2,21.486,0.014085
od_1453,응암,6호선,126.915577,37.598605,mobility_facility,와산교공인중개사사무소,서울특별시 은평구 증산로15길 8,126.9121,37.589,1109.392,8735757178,3822999792,11.20363638320314,13.73914726582982,PASS,od_1453_baseline,baseline,"[8735757178, 3822999249, 8749379963, 3822999252, 8754918410, 3822999121, 8753077712, 3822999066, 3822999187, 3822999191, 3822999195, 8754918144, 8754918408, 3822999133, 3822999184, 8754918340, 8754918403, 8754918405, 1104187221, 8754918407, 3822999328, 3822999322, 3822999355, 3822999210, 10211968025, 10211968018, 10211968026, 3822999789, 3822999793, 3822999810, 3822999814, 3822999791, 3822999792]","[[8735757178, 3822999249], [3822999249, 8749379963], [8749379963, 3822999252], [3822999252, 8754918410], [8754918410, 3822999121], [3822999121, 8753077712], [8753077712, 3822999066], [3822999066, 3822999187], [3822999187, 3822999191], [3822999191, 3822999195], [3822999195, 8754918144], [8754918144, 8754918408], [8754918408, 3822999133], [3822999133, 3822999184], [3822999184, 8754918340], [8754918340, 8754918403], [8754918403, 8754918405], [8754918405, 1104187221], [1104187221, 8754918407], [8754918407, 3822999328], [3822999328, 3822999322], [3822999322, 3822999355], [3822999355, 3822999210], [3822999210, 10211968025], [10211968025, 10211968018], [10211968018, 10211968026], [10211968026, 3822999789], [3822999789, 3822999793], [3822999793, 3822999810], [3822999810, 3822999814], [3822999814, 3822999791], [3822999791, 3822999792]]",33,32,1189.497,0,0,0.0,0,0.0,0,0.0,1,15.949,1,15.949,0.013409
od_2722,연신내,3호선,126.921038,37.619229,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1137.329,13357342120,3279011087,32.16422242836125,22.604664389091035,PASS,od_2722_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",32,31,1486.306,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008692
od_72,연신내,6호선,126.920625,37.618636,mobility_facility,35. 대호아파트,서울특별시 은평구 불광로 76,126.9324,37.6144,1140.96,11230505686,3279011087,20.028299588559467,22.604664389091035,PASS,od_72_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 3819769883, 11296481771, 3819769766, 11228575652, 3819769749, 11228575779, 11228574068, 11228575767, 11228574126, 11228574122, 8370552973, 8370552942, 8370552943, 8370552950, 8370553057, 8370552966, 10682085912, 10682086049, 3819769504, 3819769423, 3819769377, 3819769352, 4580235124, 3819769300, 3819769286, 3819769276, 3279011087]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 3819769883], [3819769883, 11296481771], [11296481771, 3819769766], [3819769766, 11228575652], [11228575652, 3819769749], [3819769749, 11228575779], [11228575779, 11228574068], [11228574068, 11228575767], [11228575767, 11228574126], [11228574126, 11228574122], [11228574122, 8370552973], [8370552973, 8370552942], [8370552942, 8370552943], [8370552943, 8370552950], [8370552950, 8370553057], [8370553057, 8370552966], [8370552966, 10682085912], [10682085912, 10682086049], [10682086049, 3819769504], [3819769504, 3819769423], [3819769423, 3819769377], [3819769377, 3819769352], [3819769352, 4580235124], [4580235124, 3819769300], [3819769300, 3819769286], [3819769286, 3819769276], [3819769276, 3279011087]]",32,31,1500.582,0,0,0.0,0,0.0,0,0.0,1,12.919,1,12.919,0.008609
od_2055,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광역9번출구.불광초등학교,서울특별시 은평구 통일로 712-2,126.9305,37.6113,1241.315,436867704,5281045186,5.477178362551235,18.148614078073688,PASS,od_2055_baseline,baseline,"[436867704, 3811678438, 8374239436, 11296481724, 13227969688, 11296481733, 13227969689, 11204976868, 11204976857, 11204976853, 11204976907, 11204976852, 11204976889, 8461842580, 11178032845, 11178032847, 11178032843, 10678122743, 11178032842, 3811140116, 3811140115, 4580235123, 5281045186]","[[436867704, 3811678438], [3811678438, 8374239436], [8374239436, 11296481724], [11296481724, 13227969688], [13227969688, 11296481733], [11296481733, 13227969689], [13227969689, 11204976868], [11204976868, 11204976857], [11204976857, 11204976853], [11204976853, 11204976907], [11204976907, 11204976852], [11204976852, 11204976889], [11204976889, 8461842580], [8461842580, 11178032845], [11178032845, 11178032847], [11178032847, 11178032843], [11178032843, 10678122743], [10678122743, 11178032842], [11178032842, 3811140116], [3811140116, 3811140115], [3811140115, 4580235123], [4580235123, 5281045186]]",23,22,1342.013,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.00744
od_2950,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 712-2,126.9316,37.6098,1401.712,13357342120,3811140115,32.16422242836125,1.0419238122199508,PASS,od_2950_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115]]",28,27,1500.799,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006653
od_314,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 712-2,126.9316,37.6098,1378.664,11230505686,3811140115,20.028299588559467,1.0419238122199508,PASS,od_314_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115]]",28,27,1515.075,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.00659
od_2957,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 진흥로15길 26,126.932,37.61,1409.233,13357342120,3811140122,32.16422242836125,3.939035099846771,PASS,od_2957_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1546.053,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006458
od_2999,연신내,3호선,126.921038,37.619229,pedestrian_support_point,과속방지턱,서울특별시 은평구 진흥로15길 26,126.932,37.6101,1401.186,13357342120,3811140122,32.16422242836125,8.751906062658577,PASS,od_2999_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1546.053,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006458
od_2875,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1391.402,13357342120,3811140122,32.16422242836125,31.1389792042944,PASS,od_2875_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1546.053,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006458
od_2876,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1391.402,13357342120,3811140122,32.16422242836125,31.1389792042944,PASS,od_2876_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1546.053,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006458
od_3045,연신내,3호선,126.921038,37.619229,pedestrian_support_point,불광제1동주민센터,서울특별시 은평구 진흥로15길 10,126.932,37.6103,1385.219,13357342120,3811140122,32.16422242836125,30.66946988185333,PASS,od_3045_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 11230505689, 11228574064, 11228574065, 449449459, 3278844686, 11228574067, 11296481769, 3819769528, 3819769458, 11228575760, 436877345, 436862068, 11228575754, 11228574118, 11296481764, 3819768985, 11296481763, 3819768872, 5930698997, 11228575654, 457819071, 5281045186, 4580235123, 3811140115, 3811140116, 449449069, 3811140122]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 11230505689], [11230505689, 11228574064], [11228574064, 11228574065], [11228574065, 449449459], [449449459, 3278844686], [3278844686, 11228574067], [11228574067, 11296481769], [11296481769, 3819769528], [3819769528, 3819769458], [3819769458, 11228575760], [11228575760, 436877345], [436877345, 436862068], [436862068, 11228575754], [11228575754, 11228574118], [11228574118, 11296481764], [11296481764, 3819768985], [3819768985, 11296481763], [11296481763, 3819768872], [3819768872, 5930698997], [5930698997, 11228575654], [11228575654, 457819071], [457819071, 5281045186], [5281045186, 4580235123], [4580235123, 3811140115], [3811140115, 3811140116], [3811140116, 449449069], [449449069, 3811140122]]",31,30,1546.053,0,0,0.0,0,0.0,0,0.0,1,9.985,1,9.985,0.006458
