od_id,station,station_line,facility_name,facility_source,facility_address,route_length_m,flood_feature_count_2022,flood_feature_count_2023,flood_feature_count_2024,flood_feature_count_2025,flood_feature_count_unique_total,flood_overlap_length_m_2022,flood_overlap_length_m_2023,flood_overlap_length_m_2024,flood_overlap_length_m_2025,flood_overlap_length_m_total,flood_overlap_ratio,node_sequence,edge_sequence
od_541,독바위,6호선,부동산친구공인중개사사무소,mobility_facility,서울특별시 은평구 불광로2길 8,799.672,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868, 3824953864]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868], [3824953868, 3824953864]]"
od_559,독바위,6호선,구립불광노인복지관,mobility_facility,서울특별시 은평구 연서로32길 17-11,1026.13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086352, 10682086048, 10682085948, 3819769909, 3819769910, 3819769897, 3819769925, 3819769895, 3819769956, 356265790, 8479080812, 3819768748, 3819769951, 356265927, 3819769993]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086352], [10682086352, 10682086048], [10682086048, 10682085948], [10682085948, 3819769909], [3819769909, 3819769910], [3819769910, 3819769897], [3819769897, 3819769925], [3819769925, 3819769895], [3819769895, 3819769956], [3819769956, 356265790], [356265790, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769993]]"
od_598,독바위,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 불광로 179-6,725.592,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941, 3823588067]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941], [3823587941, 3823588067]]"
od_438,독바위,6호선,하나공인중개사사무소,mobility_facility,서울특별시 은평구 불광로2길 7,852.442,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868, 3824953864, 3824953850]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868], [3824953868, 3824953864], [3824953864, 3824953850]]"
od_503,독바위,6호선,뚜레쥬르 불광현대점,mobility_facility,서울특별시 은평구 불광로 60,775.373,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868]]"
od_435,독바위,6호선,권선생부동산공인중개사사무소,mobility_facility,서울특별시 은평구 통일로 780,1164.303,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552942, 8370552973, 11228574122, 11228574120, 2960309741, 11228575756, 11228575667]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552942], [8370552942, 8370552973], [8370552973, 11228574122], [11228574122, 11228574120], [11228574120, 2960309741], [2960309741, 11228575756], [11228575756, 11228575667]]"
od_526,독바위,6호선,행운공인중개사사무소,mobility_facility,"서울특별시 은평구 불광로2길 7, 상가동 (불광동, 북한산현대홈타운아파트)",799.672,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868, 3824953864]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868], [3824953868, 3824953864]]"
od_741,독바위,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 불광로 179-6,710.675,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941]]"
od_436,독바위,6호선,열린공인중개사사무소,mobility_facility,서울특별시 은평구 통일로 780,1206.212,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552942, 8370552973, 11228574122, 11228574120, 2960309741, 11228575756, 11228575667, 8370651105]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552942], [8370552942, 8370552973], [8370552973, 11228574122], [11228574122, 11228574120], [11228574120, 2960309741], [2960309741, 11228575756], [11228575756, 11228575667], [11228575667, 8370651105]]"
od_502,독바위,6호선,다루동물병원,mobility_facility,서울특별시 은평구 불광로 60,701.308,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249]]"
od_587,독바위,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 불광로 179-6,683.728,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889]]"
od_444,독바위,6호선,CU불광어게인점,mobility_facility,서울특별시 은평구 연서로 284,917.25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 3823586999]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 3823586999]]"
od_545,독바위,6호선,골든벨공인중개사사무소,mobility_facility,"서울특별시 은평구 통일로 796, 상가동 (불광동, 북한산 힐스테이트7차)",1108.288,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552946, 8370552996, 8370553001, 8370553035, 8370552999, 8370553005, 8370553028, 8370553030, 8370553029]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552946], [8370552946, 8370552996], [8370552996, 8370553001], [8370553001, 8370553035], [8370553035, 8370552999], [8370552999, 8370553005], [8370553005, 8370553028], [8370553028, 8370553030], [8370553030, 8370553029]]"
od_516,독바위,6호선,국민공인중개사사무소,mobility_facility,"서울특별시 은평구 통일로 796, 상가동 (불광동, 북한산 힐스테이트7차)",1108.288,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552946, 8370552996, 8370553001, 8370553035, 8370552999, 8370553005, 8370553028, 8370553030, 8370553029]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552946], [8370552946, 8370552996], [8370552996, 8370553001], [8370553001, 8370553035], [8370553035, 8370552999], [8370552999, 8370553005], [8370553005, 8370553028], [8370553028, 8370553030], [8370553030, 8370553029]]"
od_549,독바위,6호선,공화춘,mobility_facility,서울특별시 은평구 연서로 304,877.277,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587222, 3823587187, 3823587199, 3823587218, 3823587249, 3823587404]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587222], [3823587222, 3823587187], [3823587187, 3823587199], [3823587199, 3823587218], [3823587218, 3823587249], [3823587249, 3823587404]]"
od_488,독바위,6호선,38. 불광보건지소,mobility_facility,서울특별시 은평구 연서로 296,852.216,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587222, 3823587187, 3823587199, 3823587218, 3823587249, 3823587157]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587222], [3823587222, 3823587187], [3823587187, 3823587199], [3823587199, 3823587218], [3823587218, 3823587249], [3823587249, 3823587157]]"
od_493,독바위,6호선,콜핑 연신내점,mobility_facility,서울특별시 은평구 연서로 296,820.813,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587222, 3823587187, 3823587199, 3823587218, 3823587249]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587222], [3823587222, 3823587187], [3823587187, 3823587199], [3823587199, 3823587218], [3823587218, 3823587249]]"
