od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,geometry,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status
od_2366,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 응암동  84-14,126.927,37.6009,1099.934,POINT (126.927 37.6009),5930698997,436845034,50.209801741355435,28.3268281535212,PASS
od_2943,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 구산동  1-19,126.9165,37.61,1099.891,POINT (126.9165 37.61),13357342120,3819768615,32.16422242836125,20.910275568043435,PASS
od_2035,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 은평로13길 36-1,126.924,37.6042,1099.831,POINT (126.924 37.6042),436867704,3811078742,5.477178362551235,24.83886423347034,PASS
od_1092,불광,6호선,126.92939,37.610873,pedestrian_support_point,은평세무서,서울특별시 은평구 은평로 170,126.9267,37.6012,1099.559,POINT (126.9267 37.6012),5930698997,3811327176,11.603222454866666,38.64760656716018,PASS
od_1788,응암,6호선,126.915577,37.598605,pedestrian_support_point,과속방지턱,서울특별시 은평구 구산동  224-3,126.9064,37.6053,1099.484,POINT (126.9064 37.6053),8735757178,3823349173,11.20363638320314,25.450355627445983,PASS
od_2455,불광,3호선,126.92982,37.610553,pedestrian_support_point,녹번역,서울특별시 은평구 은평로 250-2,126.9335,37.6011,1098.348,POINT (126.9335 37.6011),5930698997,436867702,50.209801741355435,10.362289522256642,PASS
od_659,독바위,6호선,126.933031,37.618456,pedestrian_support_point,연신내역6번출구,서울특별시 은평구 갈현동  389-16,126.9206,37.6188,1098.14,POINT (126.9206 37.6188),3824954278,11663495476,2.93341759236071,4.457372907904629,PASS
od_675,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 연서로 226,126.9206,37.6186,1097.594,POINT (126.9206 37.6186),3824954278,11230505686,2.93341759236071,16.44419277734285,PASS
od_68,연신내,6호선,126.920625,37.618636,mobility_facility,리치공인중개사사무소,서울특별시 은평구 역말로10길 32,126.9239,37.6091,1097.181,POINT (126.9239 37.6091),11230505686,10968647958,20.028299588559467,12.23768373696107,PASS
od_69,연신내,6호선,126.920625,37.618636,mobility_facility,화신공인중개사사무소,서울특별시 은평구 불광로 107,126.9327,37.6163,1097.138,POINT (126.9327 37.6163),11230505686,3819769661,20.028299588559467,16.624841455295766,PASS
od_1811,응암,6호선,126.915577,37.598605,pedestrian_support_point,미성아파트앞,"서울특별시 은평구 증산로15길 27, 비동",126.9102,37.5897,1096.515,POINT (126.9102 37.5897),8735757178,436863975,11.20363638320314,19.571065634898414,PASS
od_2057,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광역4번출구,서울특별시 은평구 통일로 707,126.9303,37.6098,1096.333,POINT (126.9303 37.6098),436867704,10678122709,5.477178362551235,31.886244045263194,PASS
od_643,독바위,6호선,126.933031,37.618456,pedestrian_support_point,대조시장.NC백화점,서울특별시 은평구 불광로 12,126.9278,37.6095,1096.075,POINT (126.9278 37.6095),3824954278,11229115806,2.93341759236071,48.82264064116012,PASS
od_2267,불광,3호선,126.92982,37.610553,mobility_facility,신도문방구,서울특별시 은평구 은평로 161,126.9255,37.6013,1095.537,POINT (126.9255 37.6013),5930698997,2309932462,50.209801741355435,31.576794822772314,PASS
od_1160,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 221-1,126.9324,37.6013,1095.237,POINT (126.9324 37.6013),5930698997,3811155095,11.603222454866666,20.93626894018268,PASS
od_2468,불광,3호선,126.92982,37.610553,pedestrian_support_point,구산역1번출구,서울특별시 은평구 대조동  207-16,126.9175,37.6117,1095.21,POINT (126.9175 37.6117),5930698997,10678122534,50.209801741355435,14.542174499313548,PASS
od_993,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  1-19,126.917,37.6113,1094.993,POINT (126.917 37.6113),5930698997,10678122536,11.603222454866666,7.515165590903744,PASS
od_677,독바위,6호선,126.933031,37.618456,pedestrian_support_point,맨홀,서울특별시 은평구 진흥로 192,126.9313,37.6087,1093.543,POINT (126.9313 37.6087),3824954278,11178032846,2.93341759236071,4.908142702803897,PASS
od_219,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 불광로 129,126.933,37.6183,1093.171,POINT (126.933 37.6183),11230505686,436849320,20.028299588559467,15.164683963236063,PASS
od_240,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 347,126.9284,37.6263,1093.015,POINT (126.9284 37.6263),11230505686,3823588804,20.028299588559467,50.98264538999231,PASS
od_2171,불광,3호선,126.92982,37.610553,mobility_facility,조은공인중개사,서울특별시 은평구 연서로 158,126.9178,37.6129,1092.79,POINT (126.9178 37.6129),5930698997,10678122524,50.209801741355435,38.809650348411346,PASS
od_2260,불광,3호선,126.92982,37.610553,mobility_facility,조은공인중개사사무소,서울특별시 은평구 연서로 158,126.9178,37.6129,1092.79,POINT (126.9178 37.6129),5930698997,10678122524,50.209801741355435,38.809650348411346,PASS
od_60,연신내,6호선,126.920625,37.618636,mobility_facility,04.  독바위역  1번출구,서울특별시 은평구 불광동  13-6,126.933,37.6185,1092.637,POINT (126.933 37.6185),11230505686,3824954278,20.028299588559467,4.294443059715804,PASS
od_2258,불광,3호선,126.92982,37.610553,mobility_facility,한양설렁탕,서울특별시 은평구 은평로 161,126.9256,37.6013,1092.494,POINT (126.9256 37.6013),5930698997,2309932462,50.209801741355435,23.416787103986195,PASS
od_2058,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광전철역,서울특별시 은평구 통일로 707,126.9304,37.6098,1092.481,POINT (126.9304 37.6098),436867704,10678122709,5.477178362551235,28.170432316480124,PASS
od_132,연신내,6호선,126.920625,37.618636,mobility_facility,한라공인중개사사무소,서울특별시 은평구 불광로 119-1,126.9329,37.6174,1092.36,POINT (126.9329 37.6174),11230505686,307924229,20.028299588559467,47.92106510135645,PASS
od_2140,녹번,3호선,126.935756,37.600927,pedestrian_support_point,불광제1동주민센터,서울특별시 은평구 진흥로15길 10,126.932,37.6103,1091.889,POINT (126.932 37.6103),436867704,3811140122,5.477178362551235,30.669469881853335,PASS
od_1755,응암,6호선,126.915577,37.598605,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  82-39,126.9267,37.6029,1091.798,POINT (126.9267 37.6029),8735757178,436862858,11.20363638320314,20.026418466800777,PASS
od_1545,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 녹번동  82-39,126.9267,37.6029,1091.798,POINT (126.9267 37.6029),8735757178,436862858,11.20363638320314,20.026418466800777,PASS
od_2620,불광,3호선,126.92982,37.610553,pedestrian_support_point,녹번전철역,서울특별시 은평구 통일로 615-2,126.9352,37.6017,1091.4,POINT (126.9352 37.6017),5930698997,11204976846,50.209801741355435,27.548410026941724,PASS
od_601,독바위,6호선,126.933031,37.618456,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로 191,126.9307,37.6088,1091.294,POINT (126.9307 37.6088),3824954278,8461842574,2.93341759236071,32.65883949687224,PASS
od_2087,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,서울특별시 은평구 녹번동  80-37,126.9244,37.6048,1091.031,POINT (126.9244 37.6048),436867704,3811078752,5.477178362551235,9.482015257929659,PASS
od_148,연신내,6호선,126.920625,37.618636,mobility_facility,구세군 희망나누기,서울특별시 은평구 불광로 119,126.9329,37.6175,1091.021,POINT (126.9329 37.6175),11230505686,307924229,20.028299588559467,38.51747172909214,PASS
od_928,불광,6호선,126.92939,37.610873,mobility_facility,한일슈퍼,서울특별시 은평구 연서로14길 14,126.9174,37.6085,1090.939,POINT (126.9174 37.6085),5930698997,4584362138,11.603222454866666,13.864145800685073,PASS
od_423,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  195-4,126.9114,37.6121,1090.689,POINT (126.9114 37.6121),11230505686,4584639671,20.028299588559467,6.1117646973233715,PASS
od_661,독바위,6호선,126.933031,37.618456,pedestrian_support_point,불광역3호선.서울혁신파크,서울특별시 은평구 진흥로 200,126.9316,37.6087,1090.157,POINT (126.9316 37.6087),3824954278,11204976882,2.93341759236071,1.9067441159293512,PASS
od_520,독바위,6호선,126.933031,37.618456,mobility_facility,29.  연신내역  1번출구,서울특별시 은평구 통일로 850-2,126.9208,37.6198,1090.066,POINT (126.9208 37.6198),3824954278,3823586792,2.93341759236071,15.995500411915353,PASS
od_1372,응암,6호선,126.915577,37.598605,mobility_facility,15. 시립서북병원 ,서울특별시 은평구 갈현로7길 49,126.9058,37.6046,1090.012,POINT (126.9058 37.6046),8735757178,3823349135,11.20363638320314,23.503662322567457,PASS
od_1450,응암,6호선,126.915577,37.598605,mobility_facility,26.  시립서북병원,서울특별시 은평구 갈현로7길 49,126.9058,37.6046,1090.012,POINT (126.9058 37.6046),8735757178,3823349135,11.20363638320314,23.503662322567457,PASS
od_295,연신내,6호선,126.920625,37.618636,pedestrian_support_point,구산동주민센터,서울특별시 은평구 갈현로 161,126.9113,37.6122,1089.991,POINT (126.9113 37.6122),11230505686,4584639671,20.028299588559467,9.478832376299554,PASS
od_2874,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 통일로 742,126.9291,37.6118,1089.268,POINT (126.9291 37.6118),13357342120,3819768985,32.16422242836125,29.54713057391822,PASS
od_2030,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1089.24,POINT (126.9321 37.6103),436867704,3811140122,5.477178362551235,31.138979204294397,PASS
od_2031,녹번,3호선,126.935756,37.600927,pedestrian_support_point,장애인화장실,서울특별시 은평구 진흥로15길 10,126.9321,37.6103,1089.24,POINT (126.9321 37.6103),436867704,3811140122,5.477178362551235,31.138979204294397,PASS
od_2499,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 응암동  84-14,126.927,37.601,1089.126,POINT (126.927 37.601),5930698997,436845034,50.209801741355435,39.40716970259281,PASS
od_471,독바위,6호선,126.933031,37.618456,mobility_facility,은평공인중개사사무소,서울특별시 은평구 통일로69길 27,126.926,37.6104,1088.495,POINT (126.926 37.6104),3824954278,3819768724,2.93341759236071,23.65546745461619,PASS
od_512,독바위,6호선,126.933031,37.618456,mobility_facility,은평공인중개사사무소,서울특별시 은평구 통일로69길 27,126.926,37.6104,1088.495,POINT (126.926 37.6104),3824954278,3819768724,2.93341759236071,23.65546745461619,PASS
od_2186,불광,3호선,126.92982,37.610553,mobility_facility,퍼펙트공인중개사사무소,서울특별시 은평구 연서로32길 13,126.9245,37.6194,1088.481,POINT (126.9245 37.6194),5930698997,3819770000,50.209801741355435,13.171676671893842,PASS
od_235,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 불광로 180,126.9316,37.6231,1088.233,POINT (126.9316 37.6231),11230505686,3823587470,20.028299588559467,49.35998542396476,PASS
od_1057,불광,6호선,126.92939,37.610873,pedestrian_support_point,구산,서울특별시 은평구 연서로 143,126.9171,37.6116,1088.131,POINT (126.9171 37.6116),5930698997,10678122461,11.603222454866666,3.680887247345679,PASS
od_2833,연신내,3호선,126.921038,37.619229,pedestrian_support_point,구산역2번출구.예일여고,서울특별시 은평구 역촌동  7-33,126.9169,37.61,1087.524,POINT (126.9169 37.61),13357342120,10789220079,32.16422242836125,2.4472379356444853,PASS
od_995,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현동  536-9,126.9171,37.6115,1087.365,POINT (126.9171 37.6115),5930698997,10678122535,11.603222454866666,4.990830024367615,PASS
od_2666,연신내,3호선,126.921038,37.619229,mobility_facility,그린공인중개사사무소,서울특별시 은평구 불광로9길 2,126.9327,37.6161,1086.59,POINT (126.9327 37.6161),13357342120,3819769490,32.16422242836125,12.55843561638461,PASS
od_3062,연신내,3호선,126.921038,37.619229,pedestrian_support_point,빗물받이,서울특별시 은평구 구산동  1-19,126.9166,37.6101,1086.347,POINT (126.9166 37.6101),13357342120,3819768643,32.16422242836125,14.602017210522966,PASS
od_1081,불광,6호선,126.92939,37.610873,pedestrian_support_point,은평세무서,서울특별시 은평구 응암동  84-14,126.9263,37.6014,1086.226,POINT (126.9263 37.6014),5930698997,3811327176,11.603222454866666,11.156637549540658,PASS
od_1228,불광,6호선,126.92939,37.610873,pedestrian_support_point,쉘터형 택시 승차대,서울특별시 은평구 역촌동  1-57,126.9171,37.6105,1085.933,POINT (126.9171 37.6105),5930698997,10789220081,11.603222454866666,11.985254278910759,PASS
od_1835,응암,6호선,126.915577,37.598605,pedestrian_support_point,빗물받이,서울특별시 은평구 증산로17길 36,126.9087,37.5905,1085.391,POINT (126.9087 37.5905),8735757178,3822999634,11.20363638320314,14.55466472040279,PASS
od_47,연신내,6호선,126.920625,37.618636,mobility_facility,대한공인중개사사무소,서울특별시 은평구 진흥로13길 13,126.925,37.6095,1085.08,POINT (126.925 37.6095),11230505686,3819768571,20.028299588559467,16.26069717571956,PASS
od_835,불광,6호선,126.92939,37.610873,mobility_facility,CU은평여왕점,서울특별시 은평구 은평로 200,126.9297,37.6011,1085.042,POINT (126.9297 37.6011),5930698997,3811678452,11.603222454866666,29.97351748067364,PASS
od_143,연신내,6호선,126.920625,37.618636,mobility_facility,사랑의집,서울특별시 은평구 역말로10길 30-1,126.9238,37.6092,1084.162,POINT (126.9238 37.6092),11230505686,10968647958,20.028299588559467,25.219799857210795,PASS
od_2338,불광,3호선,126.92982,37.610553,mobility_facility,구립불광노인복지관,서울특별시 은평구 연서로32길 17-11,126.9249,37.6195,1083.873,POINT (126.9249 37.6195),5930698997,3819769993,50.209801741355435,15.497655681518276,PASS
od_1185,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 은평로 215,126.9318,37.6013,1083.6,POINT (126.9318 37.6013),5930698997,2309932437,11.603222454866666,12.500414507836101,PASS
od_1125,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 응암동  84-14,126.927,37.6013,1083.254,POINT (126.927 37.6013),5930698997,414686099,11.603222454866666,24.124652107527332,PASS
od_1088,불광,6호선,126.92939,37.610873,pedestrian_support_point,대림모터스,서울특별시 은평구 연서로18길 3-28,126.918,37.6145,1083.23,POINT (126.918 37.6145),5930698997,10678122518,11.603222454866666,15.402456309918318,PASS
od_1134,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 갈현동  530-9,126.9173,37.6125,1082.636,POINT (126.9173 37.6125),5930698997,3823584976,11.603222454866666,9.631106872757707,PASS
od_1101,불광,6호선,126.92939,37.610873,pedestrian_support_point,구산역4번출구,서울특별시 은평구 갈현동  530-9,126.9172,37.6119,1082.323,POINT (126.9172 37.6119),5930698997,13734502262,11.603222454866666,33.503985268292084,PASS
